Nombre,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,Saturacion_Mes
up_BEBE02_b_Bandwidth+IN_percent,23.54,22.75,25.69,21.56,22.48,25.86,22.58,23.21,20.84,23.51,32.63,30.1,29.34,25.56,26,23.83,25.87,28.11,26.5,22.54,22.91,23.33,26.62,22.13,23.47,26.57,26.61,29.72,31.46,0
up_BEBE02_c_Bandwidth+IN_percent,23.07,23.99,19.67,21.66,22.48,22.62,24.12,22.34,21.57,21.77,23.05,21.68,23.46,26.84,24.9,23.04,25.28,24.36,25.84,23.74,24.03,22.64,25.29,22.55,23.62,24.87,26.55,28.95,32.58,0
up_BEBECR03_a_Bandwidth+IN_percent,28.31,25.42,28.44,30.3,24.91,30.96,25.45,23.87,20.71,21.09,25.41,24.6,30.97,28.68,28.13,24.51,21.98,29.3,23.2,23.4,22.55,17.68,19.52,31.83,23.75,28.05,52.01,53.91,27.24,0
up_BEBECR03_b_Bandwidth+IN_percent,26.4,26.01,29.31,25.49,23.48,26.33,23.88,19.95,20.89,18.19,30.91,23.43,27.73,29.45,27.77,16.81,22.75,25.56,19.78,22.64,23.26,17.36,19.79,31.02,22.88,20.55,51.63,58.14,31.4,0
up_BEBECR03_c_Bandwidth+IN_percent,27.94,29.35,30.36,33.53,25.22,29.98,26.57,24,23.04,20.65,32.64,27.72,32.26,32.14,30.08,19.77,18.12,30.44,28.75,25.57,28.03,21.96,27.58,33.08,25.83,32.07,56.4,62.78,32.25,0
up_BECASC03_a_Bandwidth+IN_percent,13.61,16.11,12.33,13.5,17.32,14.73,14.57,13.61,15.25,17.67,17.45,16.55,16.56,15.52,16.57,15.93,17.35,19.48,14.44,12.95,17.67,17.6,15.71,16.19,17.01,17.64,17.14,19.46,20.8,0
up_BECASC03_b_Bandwidth+IN_percent,13.95,14.64,11.81,12.53,16.04,14.73,14.34,13.34,15.65,18.08,14.13,13.79,14.47,14.99,16.67,16.15,14.6,17.59,13.8,13.64,15.77,15.6,13.08,14.12,12.89,17.65,16.5,18.05,19.36,0
up_BECASC03_c_Bandwidth+IN_percent,13.58,13.28,11.84,12.01,15.4,14.45,14.18,13.06,14.75,17.13,13.69,13,13.97,14.86,15.96,15.32,13.87,15.97,13.27,12.38,15.07,15.2,11.83,13.91,13.04,17.14,16.7,18.02,18.86,0
up_BECASC04_a_Bandwidth+IN_percent,14.64,12.89,13.05,13.08,13.66,11.76,12.28,11.54,17.27,21.74,24.63,20.62,25.1,23.84,14.04,18.26,21.03,14.99,14.17,18.51,14.27,17.67,14.08,19.65,15.7,21.07,22.06,21.56,22,0
up_BECASC04_b_Bandwidth+IN_percent,17.55,13.71,11.72,13.29,15.46,12.92,13.99,12.3,20.48,26.32,14.63,21.3,27.18,26.56,13.59,19.58,18.24,16.37,14.96,16.06,17.26,19.59,14.43,23.83,18.87,28.75,26.18,23.8,26.43,0
up_BECASC04_c_Bandwidth+IN_percent,16.9,13.95,12.58,12.88,14.77,12.38,11.49,11.72,17.01,23.37,23.15,19.83,23.57,19.16,13.52,17,17.49,15.69,14.47,16.24,14.75,15.4,14.77,17.98,16.67,28.97,24.55,22.82,24.05,0
up_BEFI02_a_Bandwidth+IN_percent,39.47,33.52,29.31,28.13,40.34,29.58,28.35,26.65,30.41,37.68,34.57,28.8,29.44,34.15,32.1,30.8,27.04,35.82,31.94,32.4,31.24,32.42,26.89,31.15,29.79,28.21,34.95,36.69,51.72,0
up_BEFI02_b_Bandwidth+IN_percent,39.59,33.81,34.29,32.38,31.75,28.75,28.6,26.65,33.57,34.32,33.51,30.55,31.76,36.54,34.16,29.86,28.94,29.09,28.64,31.65,34.78,26.73,30.83,31.27,31.79,29.01,37.4,42.36,49.09,0
up_BEFI02_c_Bandwidth+IN_percent,36.29,34.87,27.2,27.02,33.22,34.04,28.97,28.42,35.06,33.6,33.36,31.7,31.88,34.39,34,34.09,31.36,28.64,33.74,29.96,33.46,26.02,34.24,31.65,33.01,32.41,35.9,38.26,40.83,0
up_BEFI02_d_Bandwidth+IN_percent,40.6,38.01,29.35,33.27,36.65,31.3,32.81,32.28,38.98,39.02,38.52,33.04,33.59,37.47,36.31,47.71,31.55,33.77,33.78,39.64,38.64,27.37,32.43,33.24,31.51,33.44,31.55,41.85,39.95,0
up_BEFI03_a_Bandwidth+IN_percent,25.88,26.84,29.71,22.47,21.57,18.54,17.94,36.59,18.27,23.57,26.8,20.47,25.22,31.65,28.85,23.8,22.69,24.81,26.43,20.27,27.04,28.32,29.3,24.05,28.71,22.96,30.21,29.62,33.11,0
up_BEFI03_b_Bandwidth+IN_percent,28.55,30.83,26.51,34.39,27.45,35.4,21.18,24.96,22.23,26.82,32.55,23.33,28.05,35.77,31.91,20.55,25.07,27.33,30.64,25.25,35.33,30.51,25.63,27.84,26.34,29.69,32.31,30.16,36.17,0
up_BEFI03_c_Bandwidth+IN_percent,21.47,21.78,17.37,23.39,23.25,21.85,22.7,36.03,26.55,22.2,21.37,21.9,27.23,25.35,28.26,22.82,20.47,26.31,24.68,19.72,24.96,27.69,27.54,22.69,27.65,21.92,29.71,28.9,34.38,0
up_BEFI03_d_Bandwidth+IN_percent,25.89,27.01,21.84,32.62,30.54,21.57,24.54,29.12,31.45,26.37,25.65,24.26,41.96,28.19,30.01,21.28,23.13,29.63,31.02,22.73,29.3,30.41,30.85,32.33,30.12,32.82,33.29,35.17,35.96,0
up_BEFI04_a_Bandwidth+IN_percent,16.36,22.11,19.25,22.22,23.63,26.76,26.3,25.66,22.66,24.29,27.09,19.94,23.69,22.23,23.88,18.27,23.25,30.94,28.62,20.99,27.85,21.97,24.82,25.05,26.9,32.04,28.52,38.22,38.01,0
up_BEFI04_b_Bandwidth+IN_percent,18.15,21.74,19.9,22.55,22.66,26.51,27.86,26.54,24.93,31.93,27.29,25.33,25.57,22.43,26.27,20.49,24.07,31.25,31.76,23.16,29.33,23.77,26.33,26.87,26.95,32.02,30.42,39.26,37.78,0
up_BEFI04_c_Bandwidth+IN_percent,17.16,24.84,21.85,22.48,23.7,28.38,27.53,27.11,18.62,23.41,27.67,20.68,25.12,24.69,24.66,22.99,25.13,34.07,31.06,23.28,30.57,22.45,25.16,24.54,27.53,30.61,29.33,40.22,38.64,0
up_BEFI04_d_Bandwidth+IN_percent,19.18,23.9,22.46,27.63,25.57,26.8,28.75,31.91,18.85,22.01,27.9,22.13,22.28,26.14,26.35,19.48,27.54,36.05,30.25,24.9,26.54,22.14,27.1,22.19,25.65,27.2,29.64,43.68,37.6,0
up_BELIGU02_a_Bandwidth+IN_percent,14.48,13.32,13.29,13.82,13.09,12.34,11.26,10.79,13.52,11.05,13.03,10.96,14.53,11.61,12.82,14.04,12.13,12.62,10.6,12.41,13.02,12.89,14.67,15.77,15.82,11.68,15.39,15.32,15.98,0
up_BELIGU02_b_Bandwidth+IN_percent,14.08,12.79,13.37,14.3,14.07,11.7,10.37,10.58,12.41,11.88,13.16,10.81,14.26,11.11,11.11,14.67,11.3,12.89,11.34,12.75,12.78,13.22,15.65,17.06,16.93,12.05,15.92,15.55,16,0
up_BELIGU02_c_Bandwidth+IN_percent,15.2,14.05,15.2,15.33,14.82,12.95,13.32,12.36,14.24,14.25,14.31,11.93,18.97,11.28,13.05,15.5,17.96,13.8,13.12,22.11,13.1,13.36,15.44,16.47,17.69,11.68,14.29,15.81,17.05,0
up_BELIGU03_a_Bandwidth+IN_percent,11.59,8.1,6.46,7.66,9.88,9.58,8.41,7.88,6.6,6.8,10.58,8.44,8.56,9.09,8.27,7.84,8.83,9.4,6.46,8.8,7.11,8.48,6.02,6.46,12.01,7.79,8.43,7.95,7.29,0
up_BELIGU03_b_Bandwidth+IN_percent,7.66,7.1,5.3,6.83,5.53,6.27,7.47,6.74,7.74,7.09,9.85,6.92,7.23,8.4,6.31,7.36,5.67,5.33,6.15,6.08,6.7,7.79,5.63,5.94,8.18,6.89,8.38,8.28,7.56,0
up_BELIGU03_c_Bandwidth+IN_percent,10.47,7.64,6.4,8.6,7.11,7.06,7.59,7.22,8.84,9.96,10.08,7.54,8.91,9.29,7.92,8.34,6.45,9.43,8.25,6.4,6.84,8.12,6.46,6.22,8.61,11.02,9.82,11,10.75,0
up_BEPMCR02_a_Bandwidth+IN_percent,19.57,22.19,18.99,19.11,18.34,19.93,17.7,18.53,20.74,32.03,22.62,19.42,22.97,18.05,19.54,19.4,22.2,24.11,17.97,21.41,19.77,21.32,21.37,22.25,20.69,23.63,26.66,28.19,26.76,0
up_BEPMCR02_b_Bandwidth+IN_percent,25.87,25.88,25.23,27.36,23.94,26.83,21.98,21.71,25.23,29.87,27.37,23.76,24.3,25.23,25.19,24.06,24.92,25.27,23.48,27.03,25.23,26.91,26.67,27.88,25.94,28.4,33.94,29.45,32.2,0
up_BEPMCR02_c_Bandwidth+IN_percent,20.77,23.89,19.32,21.05,19.48,21.18,18.2,19.43,21.67,25.99,23.16,18.55,19.15,21.02,19.52,19.57,21.81,19.68,19.83,21.32,18.03,21.18,20.73,23.36,22.8,24.7,26.71,30.27,27.39,0
up_BEPMCR03_a_Bandwidth+IN_percent,26.1,24.51,23.01,25.03,28.3,23.71,28.64,24.69,24.41,23.73,23.73,25.39,28.56,28.27,27.41,23.56,22.61,22.74,22.8,25.2,28.82,27.11,27.55,26.81,22.61,30.7,29.21,30.69,32.63,0
up_BEPMCR03_b_Bandwidth+IN_percent,23.74,24.59,21.85,24.9,24.14,24.47,26.73,23.7,22.06,22.2,21.72,23.33,26.05,25.16,24.82,21.88,21.02,19.98,21.46,21.45,26.38,23.64,24.56,22.25,19.85,25.45,25.63,30.05,30.27,0
up_BEPMCR03_c_Bandwidth+IN_percent,26.74,28.64,22.94,24.98,26.52,23.39,29.21,23.15,25.41,23.67,21.41,22.78,29.47,29.33,27.99,25.08,23.61,23.63,26.89,23.3,29.38,29.54,26.15,23.98,21.23,29.16,27.94,31.55,31.49,0
up_BEPMCR04_a_Bandwidth+IN_percent,18.17,18.48,16.85,19.08,18.22,19.56,15.29,21.22,15.64,14.11,16.34,16.13,16.11,16.02,16.98,17.15,15.68,20.31,16.09,16.92,16.27,17.07,16.85,18.99,18.15,21.44,24.75,25.65,26.36,0
up_BEPMCR04_b_Bandwidth+IN_percent,20.83,21.46,18.15,21.23,20.2,22.62,17.38,20.54,19.02,18.11,22.9,19.35,20.53,24.27,30.2,20.08,24.09,24.42,20.09,20.38,19.84,19.03,21.06,21.79,20.83,23.93,27.56,28.82,29.57,0
up_BEPMCR04_c_Bandwidth+IN_percent,22.32,23.81,24.15,29.02,21.55,24,19.72,19.23,19.87,19.74,22.98,24.57,18.99,22.04,20.68,22.61,25.29,24.87,18.54,20.79,20.08,20.71,24.41,26.19,21.61,25.89,30.94,34.65,30.35,0
up_B_Horizonte_a_Bandwidth+IN_percent,3.8,10.46,5.78,5.34,10.78,8.59,7.97,3.74,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_B_Horizonte_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_B_Horizonte_b_Bandwidth+IN_percent,18.36,8.96,13.99,12.22,9.58,12.73,8.65,13.32,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_B_Horizonte_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Parque_a_Bandwidth+IN_percent,1.29,0.91,1.33,2.63,5.35,0.84,0.45,0.61,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Parque_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Parque_b_Bandwidth+IN_percent,1,0.57,0.59,2.9,5.39,1.21,1.29,0.88,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Parque_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Puente_a_Bandwidth+IN_percent,0.36,0.58,0.33,0.64,0.42,0.5,0.37,0.45,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Puente_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Puente_b_Bandwidth+IN_percent,2.3,1.76,0.56,0.83,1.97,9.37,0.6,1.76,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_Bagaces_Puente_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01A_a_Bandwidth+IN_percent,17.28,10.1,10.44,15.92,16.27,18.58,13.17,15.82,17.61,8.64,12.92,20.32,20.96,19.17,16.79,9.34,9.76,11.36,19.19,17.8,21.13,17.79,13.64,21.25,17.69,25.48,13.66,12.85,10.99,0
up_CACA01A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01A_b_Bandwidth+IN_percent,17.71,10.34,16.38,16.68,18.31,22.23,17.6,17.55,17.76,12.62,16.33,20.74,20.37,21.44,17.34,12.01,11.91,13.13,19.87,16.97,16.19,16.4,16.79,23.77,18.88,30.81,16.07,13.32,11.38,0
up_CACA01A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01A_c_Bandwidth+IN_percent,18.74,13.59,12.6,16.57,17.04,18.88,13.58,15.69,17.64,9.04,12.89,19.79,19.7,19.18,16.13,9.53,10.76,11.73,19.81,14.17,14.93,14.03,12.02,21.27,24.82,20.36,12.11,12.59,10.04,0
up_CACA01A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01A_d_Bandwidth+IN_percent,21.3,10.2,12.2,17.22,15.2,17.04,13.24,14.49,22.32,9.56,19.16,18.24,27.85,21.15,15.26,11.31,10.52,10.84,19.8,16.73,15.17,13.95,14.11,21.21,17.63,21.21,13.92,12.72,12.64,0
up_CACA01A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01B_a_Bandwidth+IN_percent,7.24,10.97,6.69,15.75,5.06,6.88,5.6,3.94,8.99,7.72,7.71,9.75,6.78,7.81,7.69,5.58,7.38,14.66,8.59,8.16,11.86,7.16,6.46,6.95,5.19,11.92,12.12,7.45,8.45,0
up_CACA01B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01B_b_Bandwidth+IN_percent,6.59,10.82,5.73,23.27,5.3,7.53,5.83,5.68,8.85,6.95,6.18,9.14,5.85,8.07,7.28,5.93,7.67,7.87,7.84,6.06,10.91,6.17,6.37,5.92,5.59,23.44,7.97,11.04,8.84,0
up_CACA01B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01B_c_Bandwidth+IN_percent,6.54,10.46,5.88,16.55,5.47,7.38,7.52,4.39,9.02,6.76,6.26,8.89,5.62,6.35,7.25,5.64,7.42,6.98,8.25,7,8.93,7.06,6.49,6.96,6,11.07,11.36,9.82,8.32,0
up_CACA01B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA01B_d_Bandwidth+IN_percent,9.61,9.15,6.3,20.33,5.55,8.21,6.59,3.65,8.91,6.14,5.96,8.5,5.67,7.92,8.03,6,7.86,7.28,5.62,6.08,9.62,6.13,6.03,6.24,4.95,14.88,11.27,9.33,8.83,0
up_CACA01B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA02_a_Bandwidth+IN_percent,48.75,36.85,34.54,36.16,42.43,64.5,77.44,34.04,61.56,23.38,43.64,46.89,44.04,42.15,52.24,36.66,36.4,40.21,53.3,48.06,47.09,52.03,36.39,35.13,32.63,50.53,36.84,40.65,55.81,0
up_CACA02_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA02_b_Bandwidth+IN_percent,51.26,38.09,34.99,36.7,43.32,64.32,74.45,40.95,76.85,24.26,45.51,47.87,45.59,42.57,54.72,36.03,41.23,41.83,54.15,49.63,47.22,50.09,36.94,36.52,41.94,50.37,37.58,40.98,56.2,0
up_CACA02_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA02_c_Bandwidth+IN_percent,45.54,40.97,37.77,37.3,51.55,64.67,60.97,49.79,38.78,25.63,45.41,45.93,45.44,47.28,53.8,38.85,38.69,48.22,53.1,54.86,46.91,50,39.75,37.38,34.4,51.47,54.73,43.21,56.32,0
up_CACA02_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA02_d_Bandwidth+IN_percent,47.31,37.63,34.3,34.44,43.6,64.33,76.49,42.17,78.28,33.34,70.63,46.77,78.04,47.52,53.92,37.19,35.35,42.19,53.85,52.45,50.07,51.6,39.88,40.33,36.82,50.84,36.89,42.9,57.92,0
up_CACA02_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA03_a_Bandwidth+IN_percent,49.5,22.34,24.88,27.51,49.3,27.16,25.28,23.24,23.39,17.3,32.65,38.8,34.42,34.51,36.43,33.69,32.21,33.41,29.33,39.93,32.57,41.55,29.98,30.76,25.71,22.54,42.15,33.16,29.32,0
up_CACA03_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA03_b_Bandwidth+IN_percent,34.73,24.55,25.1,24.32,37.4,28.96,26.25,25.63,37.15,15.96,32.53,39.49,36.22,48.48,40.15,33.14,31.5,34.79,32.05,38.49,31.51,41.83,32.96,29.54,29.51,31.97,34.43,35.92,29.52,0
up_CACA03_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA03_c_Bandwidth+IN_percent,39.72,24.1,24.95,28.4,37.43,27.73,50.76,23.36,24.32,16.76,36.44,40.61,35.59,35.38,41.69,32.54,33.83,34.08,31.68,43.66,31.35,48.5,29.94,29.25,30.08,23.85,34.58,55.81,29.77,0
up_CACA03_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA03_d_Bandwidth+IN_percent,39.33,26,36.36,34.7,44.9,40.73,26.89,26.54,24.06,17.91,66.26,39.43,34.5,42.8,37.18,33.53,33.12,34.03,30.98,41.75,32.09,43.81,29.44,28.03,30.14,24.84,32.26,32.97,29.26,0
up_CACA03_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04A_a_Bandwidth+IN_percent,25.72,25.23,27.07,22.03,32.51,22.77,20.51,18.79,14.82,12.09,21.03,22.75,19.66,22.75,18.63,21.49,17.2,17.3,18.44,26.3,20.42,23.46,14.88,16.99,18.22,18.82,19.46,30.51,24.28,0
up_CACA04A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04A_b_Bandwidth+IN_percent,23.81,20.42,27.28,22.08,29.53,43.11,20.78,18.14,15.01,11.68,15.87,21.1,19.56,20.82,16.39,20.86,16.52,14.69,16.99,28.96,20.99,21.8,14.9,16.49,19.34,21.26,17.57,34.82,24.03,0
up_CACA04A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04A_c_Bandwidth+IN_percent,24.5,19.99,28.91,23.55,30.22,23.45,22.44,18.86,15.59,15.9,17.03,21.76,20.65,21.57,24.96,20.23,17.55,18.75,20.51,27.12,22.59,23.01,20.22,17.41,17.22,19.59,20.15,30.75,24.16,0
up_CACA04A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04A_d_Bandwidth+IN_percent,24.76,21.68,28.78,24.06,30.72,23.32,22.46,19.42,15.49,14.04,17.42,21.91,22.53,21.02,18.96,21.78,17.52,16.42,21.75,29.58,22.39,23.7,17.34,20.42,21.11,18.42,21.16,36.1,24.55,0
up_CACA04A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04B_a_Bandwidth+IN_percent,43.91,27.34,30.43,96.92,33.67,33.24,26.13,38.81,25.05,32.49,33.3,30.93,29.02,37.02,47.9,27.58,42.17,32.07,43.14,46.05,47.84,22.62,37.89,39.21,42.09,35.62,36.51,40.01,33.45,0
up_CACA04B_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04B_b_Bandwidth+IN_percent,31.93,23.18,26.66,38.28,28.73,30.74,19.92,28.2,22.14,32.1,42.73,25.72,25.6,33.66,27.54,28.04,39.3,26.47,26.57,47.13,47.68,26.79,27.12,31.2,31.68,39.98,40.75,41.26,34.75,0
up_CACA04B_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04B_c_Bandwidth+IN_percent,38.97,26.69,25.37,60.83,30.36,31.84,23.25,29.53,26.18,24.78,40.58,28.06,23.51,30.82,33.65,28.01,41.51,25.55,35.35,52.22,47.3,24.62,28.67,33.1,28.05,31.41,32.25,41.52,34.27,0
up_CACA04B_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA04B_d_Bandwidth+IN_percent,32.49,27.88,33.87,42.2,24.95,31.94,17.81,30.04,29.6,23.3,31.57,25.79,23.72,27.88,31.65,27.69,45.99,27.68,23.9,48.34,52.07,28.26,27.28,30.79,29.98,33.65,34.65,35.2,39.32,0
up_CACA04B_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA05_a_Bandwidth+IN_percent,30.4,30.38,38.67,56.97,25.27,24.71,27.83,36.18,34.29,26.77,35.13,27.82,30.78,29.15,30.85,29.39,36.51,48.63,31.98,49.32,43.12,46.96,33.31,32.97,45.48,31.62,30.16,30.83,29.84,0
up_CACA05_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA05_b_Bandwidth+IN_percent,27.65,29.09,39.33,33.66,31.69,23.37,24.61,36.27,33.3,24.72,36.97,29.42,30,29.86,31.44,30.65,28.75,58.07,32.91,49.19,43.2,46.79,28.61,35.15,46.98,34.18,31.66,31.76,30.44,0
up_CACA05_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA05_c_Bandwidth+IN_percent,33.47,28.34,29.86,35.96,33.52,31.48,34.09,37.29,33.28,23.13,39.1,28.68,28.3,28.22,32.51,31.87,26.07,52.94,33.75,50.64,43.02,46.67,30.3,34.89,46.17,30.45,31.38,31.56,31.75,0
up_CACA05_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA05_d_Bandwidth+IN_percent,29.05,29.79,27.78,35.72,24.05,24.09,27.76,37.89,32.33,25.51,39.53,30.21,32.1,31.94,32.67,60.38,26.69,47.46,36.28,51.26,43.47,47.77,34.92,35.63,48.05,35.63,32.15,45.66,30.18,0
up_CACA05_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA06A_a_Bandwidth+IN_percent,17.92,6.61,6.82,4.73,9.18,13.63,9.72,9.08,5.54,18.78,2.93,25.52,14.45,9.54,6.42,12.65,3.89,4.73,10.29,8.57,8.87,7.78,11.08,5.09,5.7,7.63,12.38,6.76,14.38,0
up_CACA06A_a_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA06A_b_Bandwidth+IN_percent,11.06,7.58,8.09,4.45,9.17,11.75,8.83,7.48,5.67,13.86,3.14,10.36,13.84,10.54,5.99,12.52,3.03,10.5,10.66,7.71,8.02,8.92,9.97,5.31,4.07,8.38,16.68,6.41,13.98,0
up_CACA06A_b_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA06A_c_Bandwidth+IN_percent,17.84,6.94,13.67,4.65,8.19,13.16,9.35,8.55,5.73,11.42,3.04,9.88,13.91,10.74,7.28,12.97,3.41,4.2,10.07,6.83,7.63,10.08,9.71,5.2,3.8,9.76,18.73,6.23,13.86,0
up_CACA06A_c_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up_CACA06A_d_Bandwidth+IN_percent,14.84,8.36,8.4,8.02,9.87,14.79,10.43,9.4,6.88,14.98,4.73,11.97,14.44,11.62,7.69,14.6,21.74,8.98,12.93,9.27,11.25,11.19,13.3,7.88,5.22,17.02,21.93,7.8,14.94,0
up_CACA06A_d_Bandwidth+OUT_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
